painting,paintingLabel,height,width,creationYear,countryLabel,materialLabel,authorLabel
http://www.wikidata.org/entity/Q761681,Зимняя жертва,640,1360,1915,Швеция,холст,Карл Улоф Ларссон
http://www.wikidata.org/entity/Q794077,Любовь земная и Любовь небесная,118,279,1514,Италия,масляные краски,Тициан
http://www.wikidata.org/entity/Q794077,Любовь земная и Любовь небесная,118,279,1514,Италия,холст,Тициан
http://www.wikidata.org/entity/Q860930,Портрет Гертруды Стайн,99.6,81.3,1905,США,масляные краски,Пабло Пикассо
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.4,5.2,1432,Бельгия,дубовая панель,Ян ван Эйк
http://www.wikidata.org/entity/Q713199,Freedom from Want,116.2,90,1943,США,масляные краски,Норман Роквелл
http://www.wikidata.org/entity/Q860930,Портрет Гертруды Стайн,99.6,81.3,1905,США,холст,Пабло Пикассо
http://www.wikidata.org/entity/Q713199,Freedom from Want,116.2,90,1943,США,холст,Норман Роквелл
http://www.wikidata.org/entity/Q860951,Portrait of the Painter Lovis Corinth,88,63,1899,Германия,масляные краски,Макс Либерман
http://www.wikidata.org/entity/Q732821,Портрет Луки Пачоли,98,108,1497,Италия,масляные краски,Якопо де Барбари
http://www.wikidata.org/entity/Q860951,Portrait of the Painter Lovis Corinth,88,63,1899,Германия,холст,Макс Либерман
http://www.wikidata.org/entity/Q732821,Портрет Луки Пачоли,98,108,1497,Италия,панель,Якопо де Барбари
http://www.wikidata.org/entity/Q829572,Камилла в зелёном платье,231,151,1866,Германия,масляные краски,Клод Моне
http://www.wikidata.org/entity/Q736446,Женщина в чёрном,65.5,55.5,1876,Россия,масляные краски,Пьер Огюст Ренуар
http://www.wikidata.org/entity/Q829572,Камилла в зелёном платье,231,151,1866,Германия,холст,Клод Моне
http://www.wikidata.org/entity/Q736446,Женщина в чёрном,65.5,55.5,1876,Россия,холст,Пьер Огюст Ренуар
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.4,5.2,1432,Бельгия,масляные краски,Ян ван Эйк
http://www.wikidata.org/entity/Q764831,Праздник святого Николая,82,70.5,1665,Нидерланды,масляные краски,Ян Стен
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.4,5.2,1432,Бельгия,дубовая панель,Хуберт ван Эйк
http://www.wikidata.org/entity/Q764831,Праздник святого Николая,82,70.5,1665,Нидерланды,холст,Ян Стен
http://www.wikidata.org/entity/Q835699,Страшный суд,608.5,463.5,1617,Германия,масляные краски,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q835699,Страшный суд,608.5,463.5,1617,Германия,холст,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q735061,Любовное письмо,44,38.5,1668,Нидерланды,масляные краски,Ян Вермеер
http://www.wikidata.org/entity/Q735061,Любовное письмо,44,38.5,1668,Нидерланды,холст,Ян Вермеер
http://www.wikidata.org/entity/Q733017,Saint George and the Princess,223,430,1435,Италия,tempera painting,Пизанелло
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.4,5.2,1432,Бельгия,масляные краски,Хуберт ван Эйк
http://www.wikidata.org/entity/Q734197,Посещение Елизаветы Марией,150,140,1306,Италия,fresco,Джотто ди Бондоне
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,26,36.625,1924,США,масляные краски,Жоан Миро
http://www.wikidata.org/entity/Q733017,Saint George and the Princess,223,430,1435,Италия,plaster,Пизанелло
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,26,36.625,1924,США,холст,Жоан Миро
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,36.75,36.625,1924,США,масляные краски,Жоан Миро
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.75,5.2,1432,Бельгия,дубовая панель,Ян ван Эйк
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,36.75,36.625,1924,США,холст,Жоан Миро
http://www.wikidata.org/entity/Q738242,Portrait of Jakob Fugger the Rich,69.4,53,1520,Германия,масляные краски,Альбрехт Дюрер
http://www.wikidata.org/entity/Q738242,Portrait of Jakob Fugger the Rich,69.4,53,1520,Германия,панель,Альбрехт Дюрер
http://www.wikidata.org/entity/Q720602,Ноктюрн в синем и серебряном — Челси,50.2,60.8,1871,Великобритания,масляные краски,Джеймс Эббот Мак-Нейл Уистлер
http://www.wikidata.org/entity/Q720602,Ноктюрн в синем и серебряном — Челси,50.2,60.8,1871,Великобритания,панель,Джеймс Эббот Мак-Нейл Уистлер
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,26,47,1924,США,масляные краски,Жоан Миро
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.75,5.2,1432,Бельгия,масляные краски,Ян ван Эйк
http://www.wikidata.org/entity/Q732277,Увенчание терновым венцом,157,194,1495,Испания,масляные краски,http://www.wikidata.org/.well-known/genid/5ff2554e0c68f9f3adfd0ad8caeb1f1c
http://www.wikidata.org/entity/Q732277,Увенчание терновым венцом,157,194,1510,Испания,масляные краски,http://www.wikidata.org/.well-known/genid/5ff2554e0c68f9f3adfd0ad8caeb1f1c
http://www.wikidata.org/entity/Q732277,Увенчание терновым венцом,157,194,1600,Испания,масляные краски,http://www.wikidata.org/.well-known/genid/5ff2554e0c68f9f3adfd0ad8caeb1f1c
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,26,47,1924,США,холст,Жоан Миро
http://www.wikidata.org/entity/Q732277,Увенчание терновым венцом,157,194,1495,Испания,панель,http://www.wikidata.org/.well-known/genid/5ff2554e0c68f9f3adfd0ad8caeb1f1c
http://www.wikidata.org/entity/Q732277,Увенчание терновым венцом,157,194,1510,Испания,панель,http://www.wikidata.org/.well-known/genid/5ff2554e0c68f9f3adfd0ad8caeb1f1c
http://www.wikidata.org/entity/Q732277,Увенчание терновым венцом,157,194,1600,Испания,панель,http://www.wikidata.org/.well-known/genid/5ff2554e0c68f9f3adfd0ad8caeb1f1c
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,36.75,47,1924,США,масляные краски,Жоан Миро
http://www.wikidata.org/entity/Q759488,Почести погибшим в мартовские дни,45,63,1848,Германия,масляные краски,Адольф фон Менцель
http://www.wikidata.org/entity/Q766212,Место для купанья,69.5,92.4,1885,США,масляные краски,Томас Икинс
http://www.wikidata.org/entity/Q860916,Portrait of Lady Clan Henderson,128,103,1771,Австрия,масляные краски,Ангелика Кауфман
http://www.wikidata.org/entity/Q782079,The Harlequin's Carnival,36.75,47,1924,США,холст,Жоан Миро
http://www.wikidata.org/entity/Q759488,Почести погибшим в мартовские дни,45,63,1848,Германия,холст,Адольф фон Менцель
http://www.wikidata.org/entity/Q766212,Место для купанья,69.5,92.4,1885,США,холст,Томас Икинс
http://www.wikidata.org/entity/Q768333,Titus as a Monk,79.5,67.7,1660,Нидерланды,масляные краски,Рембрандт
http://www.wikidata.org/entity/Q860916,Portrait of Lady Clan Henderson,128,103,1771,Австрия,холст,Ангелика Кауфман
http://www.wikidata.org/entity/Q838074,Мадонна с младенцем,19,12,1439,Бельгия,масляные краски,Ян ван Эйк
http://www.wikidata.org/entity/Q838074,Мадонна с младенцем,19,12,1439,Бельгия,панель,Ян ван Эйк
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.75,5.2,1432,Бельгия,дубовая панель,Хуберт ван Эйк
http://www.wikidata.org/entity/Q768333,Titus as a Monk,79.5,67.7,1660,Нидерланды,холст,Рембрандт
http://www.wikidata.org/entity/Q742801,Портрет молодого человека,51,33.7,1470,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q843044,Портрет доктора Гаше,680,570,1890,Франция,масляные краски,Винсент Ван Гог
http://www.wikidata.org/entity/Q742801,Портрет молодого человека,51,33.7,1470,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q843044,Портрет доктора Гаше,680,570,1890,Франция,холст,Винсент Ван Гог
http://www.wikidata.org/entity/Q797932,Babylonian Captivity,221,292,1842,Франция,масляные краски,Эжен Делакруа
http://www.wikidata.org/entity/Q797932,Babylonian Captivity,221,292,1842,Франция,холст,Эжен Делакруа
http://www.wikidata.org/entity/Q740212,"Иеремия, скорбящий о гибели Иерусалима",58,46,1630,Нидерланды,масляные краски,Рембрандт
http://www.wikidata.org/entity/Q740212,"Иеремия, скорбящий о гибели Иерусалима",58,46,1630,Нидерланды,панель,Рембрандт
http://www.wikidata.org/entity/Q734834,Гентский алтарь,3.75,5.2,1432,Бельгия,масляные краски,Хуберт ван Эйк
http://www.wikidata.org/entity/Q860919,Portrait of David Garrick,84,69,1764,Великобритания,масляные краски,Ангелика Кауфман
http://www.wikidata.org/entity/Q763485,Содомское самоудовлетворение невинной девы,40,30,1954,Франция,масляные краски,Сальвадор Дали
http://www.wikidata.org/entity/Q860919,Portrait of David Garrick,84,69,1764,Великобритания,холст,Ангелика Кауфман
http://www.wikidata.org/entity/Q761681,Зимняя жертва,640,1360,1915,Швеция,масляные краски,Карл Улоф Ларссон
http://www.wikidata.org/entity/Q763485,Содомское самоудовлетворение невинной девы,40,30,1954,Франция,холст,Сальвадор Дали
http://www.wikidata.org/entity/Q600033,Charles IV in Red,127.3,94.3,1789,Испания,холст,Франсиско Гойя
http://www.wikidata.org/entity/Q509806,Вашингтон переправляется через Делавэр,378.5,647.7,1851,США,масляные краски,Эмануэль Лойце
http://www.wikidata.org/entity/Q509806,Вашингтон переправляется через Делавэр,378.5,647.7,1851,США,холст,Эмануэль Лойце
http://www.wikidata.org/entity/Q510799,Святой Иероним за книгой,112,157,1607,Мальта,масляные краски,Караваджо
http://www.wikidata.org/entity/Q586035,Маленькая улица,54.3,44,1658,Нидерланды,масляные краски,Ян Вермеер
http://www.wikidata.org/entity/Q510799,Святой Иероним за книгой,112,157,1607,Мальта,холст,Караваджо
http://www.wikidata.org/entity/Q586035,Маленькая улица,54.3,44,1658,Нидерланды,холст,Ян Вермеер
http://www.wikidata.org/entity/Q571416,Автопортрет с Изабеллой Брант,178,136.5,1609,Германия,дубовая панель,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q496966,Проповедь святого Бернардина на площади Сиены,480,300,1780,Испания,масляные краски,Франсиско Гойя
http://www.wikidata.org/entity/Q496966,Проповедь святого Бернардина на площади Сиены,480,300,1781,Испания,масляные краски,Франсиско Гойя
http://www.wikidata.org/entity/Q546297,Мёртвый Христос,68,81,1483,Италия,темпера,Андреа Мантенья
http://www.wikidata.org/entity/Q496966,Проповедь святого Бернардина на площади Сиены,480,300,1780,Испания,холст,Франсиско Гойя
http://www.wikidata.org/entity/Q496966,Проповедь святого Бернардина на площади Сиены,480,300,1781,Испания,холст,Франсиско Гойя
http://www.wikidata.org/entity/Q546297,Мёртвый Христос,68,81,1483,Италия,холст,Андреа Мантенья
http://www.wikidata.org/entity/Q600379,Banks of the Marne,63,79,1888,Австралия,масляные краски,Поль Сезанн
http://www.wikidata.org/entity/Q600379,Banks of the Marne,63,79,1888,Австралия,холст,Поль Сезанн
http://www.wikidata.org/entity/Q493792,Портрет Андреа Дориа в образе Нептуна,115,53,1545,Италия,масляные краски,Аньоло Бронзино
http://www.wikidata.org/entity/Q532486,Юдифь и её служанка,114,93.5,1610,Италия,масляные краски,Артемизия Джентилески
http://www.wikidata.org/entity/Q474024,Любовь побеждает всё,156.5,113.3,1601,Германия,масляные краски,Караваджо
http://www.wikidata.org/entity/Q493792,Портрет Андреа Дориа в образе Нептуна,115,53,1545,Италия,холст,Аньоло Бронзино
http://www.wikidata.org/entity/Q532486,Юдифь и её служанка,114,93.5,1610,Италия,холст,Артемизия Джентилески
http://www.wikidata.org/entity/Q474024,Любовь побеждает всё,156.5,113.3,1601,Германия,холст,Караваджо
http://www.wikidata.org/entity/Q571416,Автопортрет с Изабеллой Брант,178,136.5,1609,Германия,масляные краски,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q512755,Возвращение блудного сына,262,205,1668,Россия,масляные краски,Рембрандт
http://www.wikidata.org/entity/Q602530,Baptism of Christ,132,182.4,1502,Бельгия,масляные краски,Герард Давид
http://www.wikidata.org/entity/Q602530,Baptism of Christ,132,182.4,1502,Бельгия,панель,Герард Давид
http://www.wikidata.org/entity/Q571416,Автопортрет с Изабеллой Брант,178,136.5,1609,Германия,холст,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q512755,Возвращение блудного сына,262,205,1668,Россия,холст,Рембрандт
http://www.wikidata.org/entity/Q549847,Весна,207,314,1480,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,207,314,1480,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,207,314,1480,Италия,штукатурка,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,207,319,1480,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,207,319,1480,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,207,319,1480,Италия,штукатурка,Сандро Боттичелли
http://www.wikidata.org/entity/Q542066,Габриэль д'Эстре с сестрой,96,125,1594,Франция,дубовая панель,http://www.wikidata.org/.well-known/genid/aff25ac9d91201867caca2ac3df7ceb8
http://www.wikidata.org/entity/Q488825,Поклонение волхвов,111,134,1475,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q488825,Поклонение волхвов,111,134,1475,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q541376,Поцелуй Иуды,135.5,169.5,1602,Ирландия,масляные краски,Караваджо
http://www.wikidata.org/entity/Q575573,Айсберги,163.83,285.75,1861,США,масляные краски,Фредерик Эдвин Черч
http://www.wikidata.org/entity/Q541376,Поцелуй Иуды,135.5,169.5,1602,Ирландия,холст,Караваджо
http://www.wikidata.org/entity/Q575573,Айсберги,163.83,285.75,1861,США,холст,Фредерик Эдвин Черч
http://www.wikidata.org/entity/Q549847,Весна,203,314,1480,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q580853,Мадонна и младенец с ангелом,87,60,1465,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,203,314,1480,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,203,314,1480,Италия,штукатурка,Сандро Боттичелли
http://www.wikidata.org/entity/Q580853,Мадонна и младенец с ангелом,87,60,1465,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,203,319,1480,Италия,панель,Сандро Боттичелли
http://www.wikidata.org/entity/Q594406,Падение мятежных ангелов,117,162,1562,Бельгия,дубовая панель,Питер Брейгель Старший
http://www.wikidata.org/entity/Q542066,Габриэль д'Эстре с сестрой,96,125,1594,Франция,масляные краски,http://www.wikidata.org/.well-known/genid/aff25ac9d91201867caca2ac3df7ceb8
http://www.wikidata.org/entity/Q549847,Весна,203,319,1480,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q549847,Весна,203,319,1480,Италия,штукатурка,Сандро Боттичелли
http://www.wikidata.org/entity/Q556553,Страна лентяев,51.5,78.3,1550,Германия,масляные краски,Питер Брейгель Старший
http://www.wikidata.org/entity/Q556553,Страна лентяев,51.5,78.3,1550,Германия,панель,Питер Брейгель Старший
http://www.wikidata.org/entity/Q523974,Вид Делфта,96.5,115.7,1661,Нидерланды,масляные краски,Ян Вермеер
http://www.wikidata.org/entity/Q471289,Раненый ангел,127,154,1903,Финляндия,масляные краски,Хуго Симберг
http://www.wikidata.org/entity/Q523974,Вид Делфта,96.5,115.7,1661,Нидерланды,холст,Ян Вермеер
http://www.wikidata.org/entity/Q521671,Авиньонская пьета,163,218.5,1455,Франция,золото,Ангерран Картон
http://www.wikidata.org/entity/Q471289,Раненый ангел,127,154,1903,Финляндия,холст,Хуго Симберг
http://www.wikidata.org/entity/Q594406,Падение мятежных ангелов,117,162,1562,Бельгия,масляные краски,Питер Брейгель Старший
http://www.wikidata.org/entity/Q521671,Авиньонская пьета,163,218.5,1455,Франция,панель,Ангерран Картон
http://www.wikidata.org/entity/Q521671,Авиньонская пьета,163,218.5,1455,Франция,темпера,Ангерран Картон
http://www.wikidata.org/entity/Q579455,Белое на белом,79.4,79.4,1918,США,масляные краски,Казимир Малевич
http://www.wikidata.org/entity/Q585437,"Мальчик, укушенный ящерицей",66,49.5,1594,Великобритания,масляные краски,Караваджо
http://www.wikidata.org/entity/Q579455,Белое на белом,79.4,79.4,1918,США,холст,Казимир Малевич
http://www.wikidata.org/entity/Q585437,"Мальчик, укушенный ящерицей",66,49.5,1594,Великобритания,холст,Караваджо
http://www.wikidata.org/entity/Q600033,Charles IV in Red,127.3,94.3,1789,Испания,масляные краски,Франсиско Гойя
http://www.wikidata.org/entity/Q644936,Похищение дочерей Левкиппа,224,210.5,1618,Германия,холст,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q698015,Мадонна с гвоздикой,62,47.5,1475,Германия,масляные краски,Леонардо да Винчи
http://www.wikidata.org/entity/Q698015,Мадонна с гвоздикой,62,47.5,1475,Германия,панель,Леонардо да Винчи
http://www.wikidata.org/entity/Q655705,Концерт,92.1,118.4,1595,США,масляные краски,Караваджо
http://www.wikidata.org/entity/Q656132,Le Cercle de la rue Royale,175,281,1868,Франция,масляные краски,Джеймс Тиссо
http://www.wikidata.org/entity/Q655705,Концерт,92.1,118.4,1595,США,холст,Караваджо
http://www.wikidata.org/entity/Q656132,Le Cercle de la rue Royale,175,281,1868,Франция,холст,Джеймс Тиссо
http://www.wikidata.org/entity/Q698015,Мадонна с гвоздикой,62,48.5,1475,Германия,масляные краски,Леонардо да Винчи
http://www.wikidata.org/entity/Q698015,Мадонна с гвоздикой,62,48.5,1475,Германия,панель,Леонардо да Винчи
http://www.wikidata.org/entity/Q650635,Весёлый собутыльник,81,66.5,1629,Нидерланды,масляные краски,Франц Халс
http://www.wikidata.org/entity/Q650635,Весёлый собутыльник,81,66.5,1629,Нидерланды,холст,Франц Халс
http://www.wikidata.org/entity/Q661378,Урок анатомии доктора Тульпа,169.5,216.5,1632,Нидерланды,масляные краски,Рембрандт
http://www.wikidata.org/entity/Q641666,"Дама, пишущая письмо, со своей служанкой",71.1,58.4,1670,Нидерланды,масляные краски,Ян Вермеер
http://www.wikidata.org/entity/Q661378,Урок анатомии доктора Тульпа,169.5,216.5,1632,Нидерланды,холст,Рембрандт
http://www.wikidata.org/entity/Q648068,Мадонна в беседке из роз,200,114.5,1473,Франция,древесина,Мартин Шонгауэр
http://www.wikidata.org/entity/Q641666,"Дама, пишущая письмо, со своей служанкой",71.1,58.4,1670,Нидерланды,холст,Ян Вермеер
http://www.wikidata.org/entity/Q648068,Мадонна в беседке из роз,200,114.5,1473,Франция,масляные краски,Мартин Шонгауэр
http://www.wikidata.org/entity/Q684785,Шахтёрка,65.4,45,1894,Россия,масляные краски,"Касаткин, Николай Алексеевич"
http://www.wikidata.org/entity/Q684785,Шахтёрка,65.4,45,1894,Россия,холст,"Касаткин, Николай Алексеевич"
http://www.wikidata.org/entity/Q634122,Пшеничное поле с воронами,50.2,103,1890,Нидерланды,масляные краски,Винсент Ван Гог
http://www.wikidata.org/entity/Q681876,Дама в саду Сент-Адресс,82,101,1867,Россия,масляные краски,Клод Моне
http://www.wikidata.org/entity/Q698993,Портрет Якопо Страда,125,95,1567,Австрия,масляные краски,Тициан
http://www.wikidata.org/entity/Q634122,Пшеничное поле с воронами,50.2,103,1890,Нидерланды,холст,Винсент Ван Гог
http://www.wikidata.org/entity/Q681876,Дама в саду Сент-Адресс,82,101,1867,Россия,холст,Клод Моне
http://www.wikidata.org/entity/Q644106,Дочери Эдварда Дарли Бойта,221.93,222.57,1882,США,масляные краски,Джон Сингер Сарджент
http://www.wikidata.org/entity/Q698993,Портрет Якопо Страда,125,95,1567,Австрия,холст,Тициан
http://www.wikidata.org/entity/Q644106,Дочери Эдварда Дарли Бойта,221.93,222.57,1882,США,холст,Джон Сингер Сарджент
http://www.wikidata.org/entity/Q677682,Воскресение Иисуса Христа,56.5,47,1500,Бразилия,масляные краски,Рафаэль Санти
http://www.wikidata.org/entity/Q677682,Воскресение Иисуса Христа,56.5,47,1500,Бразилия,панель,Рафаэль Санти
http://www.wikidata.org/entity/Q701035,Страшный суд,221,306,1467,Польша,масляные краски,Ганс Мемлинг
http://www.wikidata.org/entity/Q701035,Страшный суд,221,306,1469,Польша,масляные краски,Ганс Мемлинг
http://www.wikidata.org/entity/Q701035,Страшный суд,221,306,1467,Польша,панель,Ганс Мемлинг
http://www.wikidata.org/entity/Q701035,Страшный суд,221,306,1469,Польша,панель,Ганс Мемлинг
http://www.wikidata.org/entity/Q663133,Шулера,94.2,130.9,1596,США,масляные краски,Караваджо
http://www.wikidata.org/entity/Q663133,Шулера,94.2,130.9,1596,США,холст,Караваджо
http://www.wikidata.org/entity/Q655657,Death of the Virgin,147.8,122.5,1470,Бельгия,масляные краски,Хуго ван дер Гус
http://www.wikidata.org/entity/Q655657,Death of the Virgin,147.8,122.5,1475,Бельгия,масляные краски,Хуго ван дер Гус
http://www.wikidata.org/entity/Q655657,Death of the Virgin,147.8,122.5,1470,Бельгия,панель,Хуго ван дер Гус
http://www.wikidata.org/entity/Q655657,Death of the Virgin,147.8,122.5,1475,Бельгия,панель,Хуго ван дер Гус
http://www.wikidata.org/entity/Q672817,Banner of Justice,278,138,1501,Италия,,Пьетро Перуджино
http://www.wikidata.org/entity/Q701035,Страшный суд,223.5,306,1467,Польша,масляные краски,Ганс Мемлинг
http://www.wikidata.org/entity/Q701035,Страшный суд,223.5,306,1469,Польша,масляные краски,Ганс Мемлинг
http://www.wikidata.org/entity/Q701035,Страшный суд,223.5,306,1467,Польша,панель,Ганс Мемлинг
http://www.wikidata.org/entity/Q701035,Страшный суд,223.5,306,1469,Польша,панель,Ганс Мемлинг
http://www.wikidata.org/entity/Q650086,Валаамова ослица,63,46.5,1626,Франция,дубовая панель,Рембрандт
http://www.wikidata.org/entity/Q680128,Несение креста,76.7,83.5,1500,Бельгия,масляные краски,Иероним Босх
http://www.wikidata.org/entity/Q680128,Несение креста,76.7,83.5,1510,Бельгия,масляные краски,Иероним Босх
http://www.wikidata.org/entity/Q680128,Несение креста,76.7,83.5,1500,Бельгия,панель,Иероним Босх
http://www.wikidata.org/entity/Q680128,Несение креста,76.7,83.5,1510,Бельгия,панель,Иероним Босх
http://www.wikidata.org/entity/Q636537,Смерть Марата,165,128,1793,Бельгия,масляные краски,Жак Луи Давид
http://www.wikidata.org/entity/Q636537,Смерть Марата,165,128,1793,Бельгия,холст,Жак Луи Давид
http://www.wikidata.org/entity/Q682750,Mountains Mont Sainte-Victoire Seen from the Bibémus Quarry,65,81,1897,США,масляные краски,Поль Сезанн
http://www.wikidata.org/entity/Q682750,Mountains Mont Sainte-Victoire Seen from the Bibémus Quarry,65,81,1897,США,холст,Поль Сезанн
http://www.wikidata.org/entity/Q650086,Валаамова ослица,63,46.5,1626,Франция,масляные краски,Рембрандт
http://www.wikidata.org/entity/Q644936,Похищение дочерей Левкиппа,224,210.5,1618,Германия,масляные краски,Ян Вильденс
http://www.wikidata.org/entity/Q644936,Похищение дочерей Левкиппа,224,210.5,1618,Германия,холст,Ян Вильденс
http://www.wikidata.org/entity/Q698228,Мадонна с чётками,364.5,249.5,1607,Австрия,масляные краски,Караваджо
http://www.wikidata.org/entity/Q613390,Девушки в чёрном,81.3,65.2,1880,Россия,масляные краски,Пьер Огюст Ренуар
http://www.wikidata.org/entity/Q698228,Мадонна с чётками,364.5,249.5,1607,Австрия,холст,Караваджо
http://www.wikidata.org/entity/Q613390,Девушки в чёрном,81.3,65.2,1880,Россия,холст,Пьер Огюст Ренуар
http://www.wikidata.org/entity/Q618901,Apollo with the Hours,96,69,1822,Германия,масляные краски,Георг Фридрих Керстинг
http://www.wikidata.org/entity/Q618901,Apollo with the Hours,96,69,1822,Германия,холст,Георг Фридрих Керстинг
http://www.wikidata.org/entity/Q644936,Похищение дочерей Левкиппа,224,210.5,1618,Германия,масляные краски,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q80869,Безумная Грета,117.4,162,1561,Бельгия,панель,Питер Брейгель Старший
http://www.wikidata.org/entity/Q80869,Безумная Грета,117.4,162,1563,Бельгия,панель,Питер Брейгель Старший
http://www.wikidata.org/entity/Q241455,Битва Александра,158.4,120.3,1529,Германия,lime panel,Альбрехт Альтдорфер
http://www.wikidata.org/entity/Q877191,Три философа,125.5,146.2,1500,Австрия,холст,Джорджоне
http://www.wikidata.org/entity/Q154469,Едоки картофеля,82,114,1885,Нидерланды,холст,Винсент Ван Гог
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,71,1464,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,71,1466,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,71,1464,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,71,1466,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q430277,Вознесение Девы Марии,131,150.7,1449,Германия,панель из тополя,Андреа дель Кастаньо
http://www.wikidata.org/entity/Q368788,Pietà,168,176,1483,Италия,масляные краски,Пьетро Перуджино
http://www.wikidata.org/entity/Q428985,Un coin de table,1600,2250,1872,Франция,масляные краски,Анри Фантен-Латур
http://www.wikidata.org/entity/Q368788,Pietà,168,176,1483,Италия,панель,Пьетро Перуджино
http://www.wikidata.org/entity/Q430277,Вознесение Девы Марии,131,150.7,1449,Германия,краска,Андреа дель Кастаньо
http://www.wikidata.org/entity/Q428985,Un coin de table,1600,2250,1872,Франция,холст,Анри Фантен-Латур
http://www.wikidata.org/entity/Q3625842,Портрет Козимо I Медичи в доспехах,74,58,1544,Италия,масляные краски,Аньоло Бронзино
http://www.wikidata.org/entity/Q241455,Битва Александра,158.4,120.3,1529,Германия,масляные краски,Альбрехт Альтдорфер
http://www.wikidata.org/entity/Q3625842,Портрет Козимо I Медичи в доспехах,74,58,1544,Италия,панель,Аньоло Бронзино
http://www.wikidata.org/entity/Q328079,Сикстинская мадонна,269.5,201,1512,Германия,масляные краски,Рафаэль Санти
http://www.wikidata.org/entity/Q166937,"Женщина, читающая письмо",46.6,39.1,1664,Нидерланды,масляные краски,Ян Вермеер
http://www.wikidata.org/entity/Q328079,Сикстинская мадонна,269.5,201,1512,Германия,холст,Рафаэль Санти
http://www.wikidata.org/entity/Q878981,The Mocking of Christ,109,73.5,1504,Германия,масляные краски,Маттиас Грюневальд
http://www.wikidata.org/entity/Q166937,"Женщина, читающая письмо",46.6,39.1,1664,Нидерланды,холст,Ян Вермеер
http://www.wikidata.org/entity/Q75846,Christ Washing the Disciples' Feet,210,533,1548,Испания,масляные краски,Тинторетто
http://www.wikidata.org/entity/Q880502,Портрет Виллема Хейтхейссена,204.5,134.5,1625,Германия,масляные краски,Франц Халс
http://www.wikidata.org/entity/Q208758,Менины (Фрейлины),318,276,1656,Испания,масляные краски,Диего Веласкес
http://www.wikidata.org/entity/Q878981,The Mocking of Christ,109,73.5,1504,Германия,темпера,Маттиас Грюневальд
http://www.wikidata.org/entity/Q185255,Брак в Кане Галилейской,677,994,1562,Франция,масляные краски,Паоло Веронезе
http://www.wikidata.org/entity/Q75846,Christ Washing the Disciples' Feet,210,533,1548,Испания,холст,Тинторетто
http://www.wikidata.org/entity/Q880502,Портрет Виллема Хейтхейссена,204.5,134.5,1625,Германия,холст,Франц Халс
http://www.wikidata.org/entity/Q113262,Young man in Mayo costume,188,125,1863,США,масляные краски,Эдуард Мане
http://www.wikidata.org/entity/Q208758,Менины (Фрейлины),318,276,1656,Испания,холст,Диего Веласкес
http://www.wikidata.org/entity/Q185255,Брак в Кане Галилейской,677,994,1562,Франция,холст,Паоло Веронезе
